ID,FXID,PLID,playerName,team_id,teamName,ps_timestamp,ps_endstamp,MatchTime,period,x_coord,y_coord,x_coord_end,y_coord_end,action,actionName,ActionType,ActionTypeName,Actionresult,ActionResultName,qualifier3,qualifier3Name,qualifier4,qualifier4Name,qualifier5,qualifier5Name,qualifier6,qualifier6Name,qualifier7,qualifier7Name,qualifier8,qualifier8Name,qualifier9,qualifier9Name,qualifier10,qualifier10Name,Metres,Metres2,Metres3,Metres4,UTCTime,PlayNum,SetNum,sequence_id,player_advantage,score_advantage,homeTeamID,homeTeamName,awayTeamID,awayTeamName,datePlayed,kickofftime,hometeamHTscore,awayteamHTscore,hometeamFTscore,awayteamFTscore,hometeamCurrentScore,awayteamCurrentScore,venueID,venueName,cityID,cityName,roundNumber,season,playerShirtNumber,playerpositionID,playerpositionName,homecoachID,homecoachName,awaycoachID,awaycoachName,refereeID,refereeName,assistantreferee1ID,assistantreferee1Name,assistantreferee2ID,assistantreferee2Name,videoReferee1ID,videoreferee1Name,competitionID,competitionName,isHome,result,assoc_player,assoc_playerName,assoc_playerTeam,assoc_playerTeamName
493,945010,40718,Rintaro Kawasima,29957,Chugoku Electric Power Red Regulions,685.00,685.52,1022,1,62,28,56,35,3,Pass,169,Complete,0,,686,Medium Pass,682,Right Pass,700,0th Receiver,0,,0,,0,,0,,0,,8,10,6,0,,4,10,11,0,2,29957,Chugoku Electric Power Red Regulions,588,Kurita Water Gush Akishima,27/04/2025,13:00,17,10,34,38,5,3,508,Balcom BMW Stadium,-1,NA,14,2025,09,9,Scrum Half,0,,0,,1001799,Souta Ouchi,1001519,Ryoji Hirose,1001969,Junichiro Yotsuji,-1,,423,Japan Rugby League One D3,Y,L,56047,Shinnya Hirayama,29957,Chugoku Electric Power Red Regulions
494,945010,56047,Shinnya Hirayama,29957,Chugoku Electric Power Red Regulions,685.52,685.52,1022,1,56,35,0,0,18,Collection,631,General Catch,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,0,0,,4,10,11,0,2,29957,Chugoku Electric Power Red Regulions,588,Kurita Water Gush Akishima,27/04/2025,13:00,17,10,34,38,5,3,508,Balcom BMW Stadium,-1,NA,14,2025,12,12,Inside Centre,0,,0,,1001799,Souta Ouchi,1001519,Ryoji Hirose,1001969,Junichiro Yotsuji,-1,,423,Japan Rugby League One D3,Y,L,0,,0,
495,945010,56047,Shinnya Hirayama,29957,Chugoku Electric Power Red Regulions,685.52,685.52,1022,1,56,35,0,0,47,Playmaker Options,656,First Receiver,675,Playmaker Option - Pass,0,,0,,0,,0,,0,,0,,0,,0,,0,0,0,0,,4,10,11,0,2,29957,Chugoku Electric Power Red Regulions,588,Kurita Water Gush Akishima,27/04/2025,13:00,17,10,34,38,5,3,508,Balcom BMW Stadium,-1,NA,14,2025,12,12,Inside Centre,0,,0,,1001799,Souta Ouchi,1001519,Ryoji Hirose,1001969,Junichiro Yotsuji,-1,,423,Japan Rugby League One D3,Y,L,0,,0,
496,945010,56047,Shinnya Hirayama,29957,Chugoku Electric Power Red Regulions,686.36,687.08,1023,1,57,39,55,52,3,Pass,169,Complete,0,,686,Medium Pass,682,Right Pass,701,1st Receiver,0,,0,,0,,0,,0,,14,14,2,0,,4,10,11,0,2,29957,Chugoku Electric Power Red Regulions,588,Kurita Water Gush Akishima,27/04/2025,13:00,17,10,34,38,5,3,508,Balcom BMW Stadium,-1,NA,14,2025,12,12,Inside Centre,0,,0,,1001799,Souta Ouchi,1001519,Ryoji Hirose,1001969,Junichiro Yotsuji,-1,,423,Japan Rugby League One D3,Y,L,33589,Kentaro Fujii,29957,Chugoku Electric Power Red Regulions
497,945010,33589,Kentaro Fujii,29957,Chugoku Electric Power Red Regulions,687.08,687.08,1024,1,55,52,0,0,18,Collection,631,General Catch,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,0,0,,4,10,11,0,2,29957,Chugoku Electric Power Red Regulions,588,Kurita Water Gush Akishima,27/04/2025,13:00,17,10,34,38,5,3,508,Balcom BMW Stadium,-1,NA,14,2025,14,14,Right Wing,0,,0,,1001799,Souta Ouchi,1001519,Ryoji Hirose,1001969,Junichiro Yotsuji,-1,,423,Japan Rugby League One D3,Y,L,0,,0,
498,945010,33589,Kentaro Fujii,29957,Chugoku Electric Power Red Regulions,687.08,687.08,1024,1,55,52,0,0,47,Playmaker Options,657,Second Receiver,673,Playmaker Option - Carry,0,,0,,0,,0,,0,,0,,0,,0,,0,0,0,0,,4,10,11,0,2,29957,Chugoku Electric Power Red Regulions,588,Kurita Water Gush Akishima,27/04/2025,13:00,17,10,34,38,5,3,508,Balcom BMW Stadium,-1,NA,14,2025,14,14,Right Wing,0,,0,,1001799,Souta Ouchi,1001519,Ryoji Hirose,1001969,Junichiro Yotsuji,-1,,423,Japan Rugby League One D3,Y,L,0,,0,
499,945010,33589,Kentaro Fujii,29957,Chugoku Electric Power Red Regulions,687.08,689.48,1024,1,55,52,64,55,1,Carry,103,Other Carry,108,Tackled Neutral,109,Crossed Gain line,461,Neutral Contact,501,1 Tacklers Committed,702,2nd Receiver,0,,0,,0,,0,,2,9,2,2,,4,10,11,0,2,29957,Chugoku Electric Power Red Regulions,588,Kurita Water Gush Akishima,27/04/2025,13:00,17,10,34,38,5,3,508,Balcom BMW Stadium,-1,NA,14,2025,14,14,Right Wing,0,,0,,1001799,Souta Ouchi,1001519,Ryoji Hirose,1001969,Junichiro Yotsuji,-1,,423,Japan Rugby League One D3,Y,L,58312,Daiki Yokota,588,Kurita Water Gush Akishima
500,945010,58312,Daiki Yokota,588,Kurita Water Gush Akishima,688.64,688.64,1025,1,38,13,0,0,2,Tackle,144,Line,153,Complete,0,,474,Neutral Tackle,708,1st Tackler,713,Legs,0,,0,,0,,0,,0,0,0,0,,4,10,11,0,2,29957,Chugoku Electric Power Red Regulions,588,Kurita Water Gush Akishima,27/04/2025,13:00,17,10,34,38,5,3,508,Balcom BMW Stadium,-1,NA,14,2025,13,13,Outside Centre,0,,0,,1001799,Souta Ouchi,1001519,Ryoji Hirose,1001969,Junichiro Yotsuji,-1,,423,Japan Rugby League One D3,N,W,33589,Kentaro Fujii,29957,Chugoku Electric Power Red Regulions
501,945010,27014,Teariki Ben-Nicholas,588,Kurita Water Gush Akishima,689.04,689.04,1026,1,38,13,0,0,40,Defensive Action,560,Tackle Arrival,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,0,0,,4,10,11,0,2,29957,Chugoku Electric Power Red Regulions,588,Kurita Water Gush Akishima,27/04/2025,13:00,17,10,34,38,5,3,508,Balcom BMW Stadium,-1,NA,14,2025,08,8,Number 8,0,,0,,1001799,Souta Ouchi,1001519,Ryoji Hirose,1001969,Junichiro Yotsuji,-1,,423,Japan Rugby League One D3,N,W,0,,0,
502,945010,33589,Kentaro Fujii,29957,Chugoku Electric Power Red Regulions,689.48,692.68,1026,1,64,55,0,0,23,Ruck,0,,401,Won Outright,548,Over Previous Gainline,555,3-4 Seconds,663,Close Left Open Movement Ruck,0,,0,,0,,0,,0,,0,0,2,7,,4,10,11,0,2,29957,Chugoku Electric Power Red Regulions,588,Kurita Water Gush Akishima,27/04/2025,13:00,17,10,34,38,5,3,508,Balcom BMW Stadium,-1,NA,14,2025,14,14,Right Wing,0,,0,,1001799,Souta Ouchi,1001519,Ryoji Hirose,1001969,Junichiro Yotsuji,-1,,423,Japan Rugby League One D3,Y,L,40718,Rintaro Kawasima,29957,Chugoku Electric Power Red Regulions
503,945010,27014,Teariki Ben-Nicholas,588,Kurita Water Gush Akishima,689.80,689.80,1026,1,37,13,0,0,43,Ruck OOA,578,Got Cleaned Out,583,Own Team 1st Entry,603,OOA Entry 1st Entry- Def,633,Defensive OOA,0,1,0,,0,,0,,0,,0,,0,0,0,0,,4,10,11,0,2,29957,Chugoku Electric Power Red Regulions,588,Kurita Water Gush Akishima,27/04/2025,13:00,17,10,34,38,5,3,508,Balcom BMW Stadium,-1,NA,14,2025,08,8,Number 8,0,,0,,1001799,Souta Ouchi,1001519,Ryoji Hirose,1001969,Junichiro Yotsuji,-1,,423,Japan Rugby League One D3,N,W,0,,0,
504,945010,61590,Syougo Azuma,29957,Chugoku Electric Power Red Regulions,689.88,689.88,1027,1,64,55,0,0,43,Ruck OOA,572,Cleaned Out,583,Own Team 1st Entry,588,OOA Entry 1st Entry- Att,632,Attacking OOA,0,1,0,,0,,0,,0,,0,,0,0,0,0,,4,10,11,0,2,29957,Chugoku Electric Power Red Regulions,588,Kurita Water Gush Akishima,27/04/2025,13:00,17,10,34,38,5,3,508,Balcom BMW Stadium,-1,NA,14,2025,13,13,Outside Centre,0,,0,,1001799,Souta Ouchi,1001519,Ryoji Hirose,1001969,Junichiro Yotsuji,-1,,423,Japan Rugby League One D3,Y,L,0,,0,
505,945010,58309,Shintaro Matsuda,29957,Chugoku Electric Power Red Regulions,690.00,690.00,1027,1,64,55,0,0,43,Ruck OOA,572,Cleaned Out,584,Own Team 2nd Entry,589,OOA Entry 2nd Entry- Att,632,Attacking OOA,0,2,0,,0,,0,,0,,0,,0,0,0,0,,4,10,11,0,2,29957,Chugoku Electric Power Red Regulions,588,Kurita Water Gush Akishima,27/04/2025,13:00,17,10,34,38,5,3,508,Balcom BMW Stadium,-1,NA,14,2025,08,8,Number 8,0,,0,,1001799,Souta Ouchi,1001519,Ryoji Hirose,1001969,Junichiro Yotsuji,-1,,423,Japan Rugby League One D3,Y,L,0,,0,
506,945010,56047,Shinnya Hirayama,29957,Chugoku Electric Power Red Regulions,690.68,690.68,1027,1,64,55,0,0,43,Ruck OOA,572,Cleaned Out,585,Own Team 3rd Entry,590,OOA Entry 3rd Entry- Att,632,Attacking OOA,0,3,0,,0,,0,,0,,0,,0,0,0,0,,4,10,11,0,2,29957,Chugoku Electric Power Red Regulions,588,Kurita Water Gush Akishima,27/04/2025,13:00,17,10,34,38,5,3,508,Balcom BMW Stadium,-1,NA,14,2025,12,12,Inside Centre,0,,0,,1001799,Souta Ouchi,1001519,Ryoji Hirose,1001969,Junichiro Yotsuji,-1,,423,Japan Rugby League One D3,Y,L,0,,0,
507,945010,40718,Rintaro Kawasima,29957,Chugoku Electric Power Red Regulions,692.68,692.68,1029,1,64,55,0,0,18,Collection,631,General Catch,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,0,0,,5,10,11,0,2,29957,Chugoku Electric Power Red Regulions,588,Kurita Water Gush Akishima,27/04/2025,13:00,17,10,34,38,5,3,508,Balcom BMW Stadium,-1,NA,14,2025,09,9,Scrum Half,0,,0,,1001799,Souta Ouchi,1001519,Ryoji Hirose,1001969,Junichiro Yotsuji,-1,,423,Japan Rugby League One D3,Y,L,0,,0,
508,945010,40718,Rintaro Kawasima,29957,Chugoku Electric Power Red Regulions,692.68,692.68,1029,1,64,55,0,0,47,Playmaker Options,671,Halfback at Breakdown,675,Playmaker Option - Pass,0,,0,,0,,0,,0,,0,,0,,0,,0,0,0,0,,5,10,11,0,2,29957,Chugoku Electric Power Red Regulions,588,Kurita Water Gush Akishima,27/04/2025,13:00,17,10,34,38,5,3,508,Balcom BMW Stadium,-1,NA,14,2025,09,9,Scrum Half,0,,0,,1001799,Souta Ouchi,1001519,Ryoji Hirose,1001969,Junichiro Yotsuji,-1,,423,Japan Rugby League One D3,Y,L,0,,0,
509,945010,40718,Rintaro Kawasima,29957,Chugoku Electric Power Red Regulions,692.96,693.40,1030,1,64,55,62,49,3,Pass,169,Complete,0,,686,Medium Pass,681,Left Pass,700,0th Receiver,0,,0,,0,,0,,0,,6,6,1,0,,5,10,11,0,2,29957,Chugoku Electric Power Red Regulions,588,Kurita Water Gush Akishima,27/04/2025,13:00,17,10,34,38,5,3,508,Balcom BMW Stadium,-1,NA,14,2025,09,9,Scrum Half,0,,0,,1001799,Souta Ouchi,1001519,Ryoji Hirose,1001969,Junichiro Yotsuji,-1,,423,Japan Rugby League One D3,Y,L,40717,Kentaro Iwanaga,29957,Chugoku Electric Power Red Regulions
510,945010,40717,Kentaro Iwanaga,29957,Chugoku Electric Power Red Regulions,693.40,693.40,1030,1,62,49,0,0,18,Collection,631,General Catch,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,0,0,,5,10,11,0,2,29957,Chugoku Electric Power Red Regulions,588,Kurita Water Gush Akishima,27/04/2025,13:00,17,10,34,38,5,3,508,Balcom BMW Stadium,-1,NA,14,2025,02,2,Hooker,0,,0,,1001799,Souta Ouchi,1001519,Ryoji Hirose,1001969,Junichiro Yotsuji,-1,,423,Japan Rugby League One D3,Y,L,0,,0,
511,945010,40717,Kentaro Iwanaga,29957,Chugoku Electric Power Red Regulions,693.40,693.40,1030,1,62,49,0,0,47,Playmaker Options,656,First Receiver,673,Playmaker Option - Carry,0,,0,,0,,0,,0,,0,,0,,0,,0,0,0,0,,5,10,11,0,2,29957,Chugoku Electric Power Red Regulions,588,Kurita Water Gush Akishima,27/04/2025,13:00,17,10,34,38,5,3,508,Balcom BMW Stadium,-1,NA,14,2025,02,2,Hooker,0,,0,,1001799,Souta Ouchi,1001519,Ryoji Hirose,1001969,Junichiro Yotsuji,-1,,423,Japan Rugby League One D3,Y,L,0,,0,
512,945010,40717,Kentaro Iwanaga,29957,Chugoku Electric Power Red Regulions,693.40,695.28,1030,1,62,49,66,48,1,Carry,101,One Out Drive,108,Tackled Neutral,109,Crossed Gain line,461,Neutral Contact,501,1 Tacklers Committed,701,1st Receiver,0,,0,,0,,0,,2,3,1,1,,5,10,11,0,2,29957,Chugoku Electric Power Red Regulions,588,Kurita Water Gush Akishima,27/04/2025,13:00,17,10,34,38,5,3,508,Balcom BMW Stadium,-1,NA,14,2025,02,2,Hooker,0,,0,,1001799,Souta Ouchi,1001519,Ryoji Hirose,1001969,Junichiro Yotsuji,-1,,423,Japan Rugby League One D3,Y,L,43637,Kota Hojo,588,Kurita Water Gush Akishima
513,945010,43637,Kota Hojo,588,Kurita Water Gush Akishima,694.08,694.08,1031,1,35,19,0,0,2,Tackle,144,Line,153,Complete,0,,474,Neutral Tackle,708,1st Tackler,713,Legs,0,,0,,0,,0,,0,0,0,0,,5,10,11,0,2,29957,Chugoku Electric Power Red Regulions,588,Kurita Water Gush Akishima,27/04/2025,13:00,17,10,34,38,5,3,508,Balcom BMW Stadium,-1,NA,14,2025,02,2,Hooker,0,,0,,1001799,Souta Ouchi,1001519,Ryoji Hirose,1001969,Junichiro Yotsuji,-1,,423,Japan Rugby League One D3,N,W,40717,Kentaro Iwanaga,29957,Chugoku Electric Power Red Regulions
514,945010,29052,Daymon Leasuasu,588,Kurita Water Gush Akishima,694.84,694.84,1031,1,35,19,0,0,40,Defensive Action,560,Tackle Arrival,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,0,0,,5,10,11,0,2,29957,Chugoku Electric Power Red Regulions,588,Kurita Water Gush Akishima,27/04/2025,13:00,17,10,34,38,5,3,508,Balcom BMW Stadium,-1,NA,14,2025,05,5,Lock (5),0,,0,,1001799,Souta Ouchi,1001519,Ryoji Hirose,1001969,Junichiro Yotsuji,-1,,423,Japan Rugby League One D3,N,W,0,,0,
515,945010,40717,Kentaro Iwanaga,29957,Chugoku Electric Power Red Regulions,695.28,697.96,1032,1,66,48,0,0,23,Ruck,0,,401,Won Outright,548,Over Previous Gainline,554,2-3 Seconds,661,Mid Left Open Movement Ruck,0,,0,,0,,0,,0,,0,0,5,19,,5,10,11,0,2,29957,Chugoku Electric Power Red Regulions,588,Kurita Water Gush Akishima,27/04/2025,13:00,17,10,34,38,5,3,508,Balcom BMW Stadium,-1,NA,14,2025,02,2,Hooker,0,,0,,1001799,Souta Ouchi,1001519,Ryoji Hirose,1001969,Junichiro Yotsuji,-1,,423,Japan Rugby League One D3,Y,L,40718,Rintaro Kawasima,29957,Chugoku Electric Power Red Regulions
516,945010,29052,Daymon Leasuasu,588,Kurita Water Gush Akishima,696.08,696.08,1033,1,35,20,0,0,43,Ruck OOA,578,Got Cleaned Out,583,Own Team 1st Entry,603,OOA Entry 1st Entry- Def,633,Defensive OOA,0,1,0,,0,,0,,0,,0,,0,0,0,0,,5,10,11,0,2,29957,Chugoku Electric Power Red Regulions,588,Kurita Water Gush Akishima,27/04/2025,13:00,17,10,34,38,5,3,508,Balcom BMW Stadium,-1,NA,14,2025,05,5,Lock (5),0,,0,,1001799,Souta Ouchi,1001519,Ryoji Hirose,1001969,Junichiro Yotsuji,-1,,423,Japan Rugby League One D3,N,W,0,,0,
517,945010,61867,Haruki Miyata,29957,Chugoku Electric Power Red Regulions,696.20,696.20,1033,1,66,48,0,0,43,Ruck OOA,572,Cleaned Out,583,Own Team 1st Entry,588,OOA Entry 1st Entry- Att,632,Attacking OOA,0,1,0,,0,,0,,0,,0,,0,0,0,0,,5,10,11,0,2,29957,Chugoku Electric Power Red Regulions,588,Kurita Water Gush Akishima,27/04/2025,13:00,17,10,34,38,5,3,508,Balcom BMW Stadium,-1,NA,14,2025,01,1,Loosehead Prop,0,,0,,1001799,Souta Ouchi,1001519,Ryoji Hirose,1001969,Junichiro Yotsuji,-1,,423,Japan Rugby League One D3,Y,L,0,,0,
518,945010,55973,Tomonari Aoki,29957,Chugoku Electric Power Red Regulions,697.04,697.04,1034,1,66,48,0,0,43,Ruck OOA,572,Cleaned Out,584,Own Team 2nd Entry,589,OOA Entry 2nd Entry- Att,632,Attacking OOA,0,2,0,,0,,0,,0,,0,,0,0,0,0,,5,10,11,0,2,29957,Chugoku Electric Power Red Regulions,588,Kurita Water Gush Akishima,27/04/2025,13:00,17,10,34,38,5,3,508,Balcom BMW Stadium,-1,NA,14,2025,05,5,Lock (5),0,,0,,1001799,Souta Ouchi,1001519,Ryoji Hirose,1001969,Junichiro Yotsuji,-1,,423,Japan Rugby League One D3,Y,L,0,,0,
519,945010,40718,Rintaro Kawasima,29957,Chugoku Electric Power Red Regulions,697.96,697.96,1035,1,66,48,0,0,18,Collection,631,General Catch,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,0,0,,6,10,11,0,2,29957,Chugoku Electric Power Red Regulions,588,Kurita Water Gush Akishima,27/04/2025,13:00,17,10,34,38,5,3,508,Balcom BMW Stadium,-1,NA,14,2025,09,9,Scrum Half,0,,0,,1001799,Souta Ouchi,1001519,Ryoji Hirose,1001969,Junichiro Yotsuji,-1,,423,Japan Rugby League One D3,Y,L,0,,0,
520,945010,40718,Rintaro Kawasima,29957,Chugoku Electric Power Red Regulions,697.96,697.96,1035,1,66,48,0,0,47,Playmaker Options,671,Halfback at Breakdown,675,Playmaker Option - Pass,0,,0,,0,,0,,0,,0,,0,,0,,0,0,0,0,,6,10,11,0,2,29957,Chugoku Electric Power Red Regulions,588,Kurita Water Gush Akishima,27/04/2025,13:00,17,10,34,38,5,3,508,Balcom BMW Stadium,-1,NA,14,2025,09,9,Scrum Half,0,,0,,1001799,Souta Ouchi,1001519,Ryoji Hirose,1001969,Junichiro Yotsuji,-1,,423,Japan Rugby League One D3,Y,L,0,,0,
521,945010,40718,Rintaro Kawasima,29957,Chugoku Electric Power Red Regulions,698.12,698.72,1035,1,65,48,60,37,3,Pass,169,Complete,0,,686,Medium Pass,681,Left Pass,700,0th Receiver,0,,0,,0,,0,,0,,12,13,5,0,,6,10,11,0,2,29957,Chugoku Electric Power Red Regulions,588,Kurita Water Gush Akishima,27/04/2025,13:00,17,10,34,38,5,3,508,Balcom BMW Stadium,-1,NA,14,2025,09,9,Scrum Half,0,,0,,1001799,Souta Ouchi,1001519,Ryoji Hirose,1001969,Junichiro Yotsuji,-1,,423,Japan Rugby League One D3,Y,L,43625,Hashizou Yoshida,29957,Chugoku Electric Power Red Regulions
522,945010,43625,Hashizou Yoshida,29957,Chugoku Electric Power Red Regulions,698.72,698.72,1035,1,60,37,0,0,18,Collection,631,General Catch,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,0,0,,6,10,11,0,2,29957,Chugoku Electric Power Red Regulions,588,Kurita Water Gush Akishima,27/04/2025,13:00,17,10,34,38,5,3,508,Balcom BMW Stadium,-1,NA,14,2025,10,10,Fly Half,0,,0,,1001799,Souta Ouchi,1001519,Ryoji Hirose,1001969,Junichiro Yotsuji,-1,,423,Japan Rugby League One D3,Y,L,0,,0,
523,945010,43625,Hashizou Yoshida,29957,Chugoku Electric Power Red Regulions,698.72,698.72,1035,1,60,37,0,0,47,Playmaker Options,656,First Receiver,673,Playmaker Option - Carry,0,,0,,0,,0,,0,,0,,0,,0,,0,0,0,0,,6,10,11,0,2,29957,Chugoku Electric Power Red Regulions,588,Kurita Water Gush Akishima,27/04/2025,13:00,17,10,34,38,5,3,508,Balcom BMW Stadium,-1,NA,14,2025,10,10,Fly Half,0,,0,,1001799,Souta Ouchi,1001519,Ryoji Hirose,1001969,Junichiro Yotsuji,-1,,423,Japan Rugby League One D3,Y,L,0,,0,
524,945010,43625,Hashizou Yoshida,29957,Chugoku Electric Power Red Regulions,698.72,701.64,1035,1,60,37,70,30,1,Carry,101,One Out Drive,107,Tackled Dominant,109,Crossed Gain line,460,Dominant Contact,501,1 Tacklers Committed,701,1st Receiver,0,,0,,0,,0,,5,10,6,6,,6,10,11,0,2,29957,Chugoku Electric Power Red Regulions,588,Kurita Water Gush Akishima,27/04/2025,13:00,17,10,34,38,5,3,508,Balcom BMW Stadium,-1,NA,14,2025,10,10,Fly Half,0,,0,,1001799,Souta Ouchi,1001519,Ryoji Hirose,1001969,Junichiro Yotsuji,-1,,423,Japan Rugby League One D3,Y,L,56093,Kei Takusagawa,588,Kurita Water Gush Akishima
525,945010,56093,Kei Takusagawa,588,Kurita Water Gush Akishima,700.24,700.24,1037,1,35,34,0,0,2,Tackle,144,Line,160,Passive,0,,475,Ineffective Tackle,708,1st Tackler,713,Legs,0,,0,,0,,0,,0,0,0,0,,6,10,11,0,2,29957,Chugoku Electric Power Red Regulions,588,Kurita Water Gush Akishima,27/04/2025,13:00,17,10,34,38,5,3,508,Balcom BMW Stadium,-1,NA,14,2025,01,1,Loosehead Prop,0,,0,,1001799,Souta Ouchi,1001519,Ryoji Hirose,1001969,Junichiro Yotsuji,-1,,423,Japan Rugby League One D3,N,W,43625,Hashizou Yoshida,29957,Chugoku Electric Power Red Regulions
526,945010,43648,Taisei Nakao,588,Kurita Water Gush Akishima,701.44,701.44,1038,1,35,34,0,0,40,Defensive Action,560,Tackle Arrival,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,0,0,,6,10,11,0,2,29957,Chugoku Electric Power Red Regulions,588,Kurita Water Gush Akishima,27/04/2025,13:00,17,10,34,38,5,3,508,Balcom BMW Stadium,-1,NA,14,2025,07,7,Openside Flanker,0,,0,,1001799,Souta Ouchi,1001519,Ryoji Hirose,1001969,Junichiro Yotsuji,-1,,423,Japan Rugby League One D3,N,W,0,,0,
527,945010,43625,Hashizou Yoshida,29957,Chugoku Electric Power Red Regulions,701.64,703.08,1038,1,70,30,0,0,23,Ruck,0,,401,Won Outright,548,Over Previous Gainline,553,1-2 Seconds,661,Mid Left Open Movement Ruck,0,,0,,0,,0,,0,,0,0,-2,19,,6,10,11,0,2,29957,Chugoku Electric Power Red Regulions,588,Kurita Water Gush Akishima,27/04/2025,13:00,17,10,34,38,5,3,508,Balcom BMW Stadium,-1,NA,14,2025,10,10,Fly Half,0,,0,,1001799,Souta Ouchi,1001519,Ryoji Hirose,1001969,Junichiro Yotsuji,-1,,423,Japan Rugby League One D3,Y,L,40718,Rintaro Kawasima,29957,Chugoku Electric Power Red Regulions
528,945010,40630,Taro Nishikawa,29957,Chugoku Electric Power Red Regulions,702.28,702.28,1039,1,70,30,0,0,43,Ruck OOA,574,Secured,583,Own Team 1st Entry,588,OOA Entry 1st Entry- Att,632,Attacking OOA,0,1,0,,0,,0,,0,,0,,0,0,0,0,,6,10,11,0,2,29957,Chugoku Electric Power Red Regulions,588,Kurita Water Gush Akishima,27/04/2025,13:00,17,10,34,38,5,3,508,Balcom BMW Stadium,-1,NA,14,2025,04,4,Lock (4),0,,0,,1001799,Souta Ouchi,1001519,Ryoji Hirose,1001969,Junichiro Yotsuji,-1,,423,Japan Rugby League One D3,Y,L,0,,0,
529,945010,40718,Rintaro Kawasima,29957,Chugoku Electric Power Red Regulions,703.08,703.08,1040,1,70,30,0,0,18,Collection,631,General Catch,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,0,0,,7,10,11,0,2,29957,Chugoku Electric Power Red Regulions,588,Kurita Water Gush Akishima,27/04/2025,13:00,17,10,34,38,5,3,508,Balcom BMW Stadium,-1,NA,14,2025,09,9,Scrum Half,0,,0,,1001799,Souta Ouchi,1001519,Ryoji Hirose,1001969,Junichiro Yotsuji,-1,,423,Japan Rugby League One D3,Y,L,0,,0,
530,945010,40718,Rintaro Kawasima,29957,Chugoku Electric Power Red Regulions,703.08,703.08,1040,1,70,30,0,0,47,Playmaker Options,671,Halfback at Breakdown,675,Playmaker Option - Pass,0,,0,,0,,0,,0,,0,,0,,0,,0,0,0,0,,7,10,11,0,2,29957,Chugoku Electric Power Red Regulions,588,Kurita Water Gush Akishima,27/04/2025,13:00,17,10,34,38,5,3,508,Balcom BMW Stadium,-1,NA,14,2025,09,9,Scrum Half,0,,0,,1001799,Souta Ouchi,1001519,Ryoji Hirose,1001969,Junichiro Yotsuji,-1,,423,Japan Rugby League One D3,Y,L,0,,0,
531,945010,40718,Rintaro Kawasima,29957,Chugoku Electric Power Red Regulions,703.40,703.92,1040,1,70,30,65,23,3,Pass,169,Complete,0,,686,Medium Pass,681,Left Pass,700,0th Receiver,0,,0,,0,,0,,0,,7,9,5,0,,7,10,11,0,2,29957,Chugoku Electric Power Red Regulions,588,Kurita Water Gush Akishima,27/04/2025,13:00,17,10,34,38,5,3,508,Balcom BMW Stadium,-1,NA,14,2025,09,9,Scrum Half,0,,0,,1001799,Souta Ouchi,1001519,Ryoji Hirose,1001969,Junichiro Yotsuji,-1,,423,Japan Rugby League One D3,Y,L,23406,Hirofumi Higashikawa,29957,Chugoku Electric Power Red Regulions
532,945010,23406,Hirofumi Higashikawa,29957,Chugoku Electric Power Red Regulions,703.92,703.92,1041,1,65,23,0,0,18,Collection,631,General Catch,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,0,0,,7,10,11,0,2,29957,Chugoku Electric Power Red Regulions,588,Kurita Water Gush Akishima,27/04/2025,13:00,17,10,34,38,5,3,508,Balcom BMW Stadium,-1,NA,14,2025,22,11,Left Wing,0,,0,,1001799,Souta Ouchi,1001519,Ryoji Hirose,1001969,Junichiro Yotsuji,-1,,423,Japan Rugby League One D3,Y,L,0,,0,
533,945010,23406,Hirofumi Higashikawa,29957,Chugoku Electric Power Red Regulions,703.92,703.92,1041,1,65,23,0,0,47,Playmaker Options,656,First Receiver,675,Playmaker Option - Pass,0,,0,,0,,0,,0,,0,,0,,0,,0,0,0,0,,7,10,11,0,2,29957,Chugoku Electric Power Red Regulions,588,Kurita Water Gush Akishima,27/04/2025,13:00,17,10,34,38,5,3,508,Balcom BMW Stadium,-1,NA,14,2025,22,11,Left Wing,0,,0,,1001799,Souta Ouchi,1001519,Ryoji Hirose,1001969,Junichiro Yotsuji,-1,,423,Japan Rugby League One D3,Y,L,0,,0,
